signal_input_id,snapshot_id,timestamp_utc,tracking_id,parent_market_name,market_name,primary_outcome_to_track,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_label,token_id,outcome_contract_question,source_orderbook_status,best_bid,best_ask,mid,spread,comparison_price,price_type,executable_buy_price,executable_sell_price,bid_size_at_best,ask_size_at_best,bid_depth_1c,bid_depth_3c,bid_depth_5c,ask_depth_1c,ask_depth_3c,ask_depth_5c,total_bid_depth,total_ask_depth,liquidity_flags,signal_ready,skip_reason,book_timestamp,book_hash
20260626T151548Z:RSO-0133:YES:100,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0133,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place — Eduardo Bolsonaro,Eduardo Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_second_place_2026,1365858,0xca31cf97c3beadd7e4002b6c9b9d787164c26675f915b65fb1ce9fb858b8e20c,will-eduardo-bolsonaro-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-bolsonaro-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,78774274724875388178403046699851136533744251110544224042871134690136814270663,Will Eduardo Bolsonaro finish in second place in the first round of the 2026 Brazilian presidential election?,OK,0.014,0.015,0.0145,0.001,0.0145,mid,0.015,0.014,3541.07,9394.32,181072.02,1035705.5,1035705.5,19230.28,123852.23,128102.9,1035705.5,13966630.93,,true,,1782486944896,6db037dc6a49c1005bd1ad1b2d6bb4db06edec78
20260626T151548Z:RSO-0134:YES:101,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0134,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place — Aldo Rebelo,Aldo Rebelo,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_second_place_2026,1365866,0xb7703a974306001b283bc071234f1f04c832e793820ba284788e688d305201bf,will-aldo-rebelo-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-aldo-rebelo-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,73782660467554965374169421398916491950927878048754269104726859394021414994290,Will Aldo Rebelo finish in second place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,2017133.63,16289.4,2017133.63,2017133.63,2017133.63,17500.61,17772.61,18551.38,2017133.63,634964.8,,true,,1782486948268,e8608e19de31deba6470043028540b1f8eec5814
20260626T151548Z:RSO-0135:YES:102,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0135,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place — Tarcisio de Freitas,Tarcisio de Freitas,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_second_place_2026,1365853,0xfe963a6028277fed1de25b6ca8f640bc7c028e4ef0d0e4f4ff4f5daf5f9ae824,will-tarcisio-de-freitas-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-tarcisio-de-freitas-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,6074730652236363232062392177852837468646646517333194016258587234210162040868,Will Tarcisio de Freitas finish in second place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,20076.54,1069.1,73576.54,73576.54,73576.54,1744.08,1884.08,1884.08,73576.54,568401.49,,true,,1782486946649,2cce4b45772d344ea8a73e78baffd7f271d62739
20260626T151548Z:RSO-0136:YES:103,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0136,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place — Eduardo Leite,Eduardo Leite,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_second_place_2026,1365867,0x45933d8382439be6ffbd714ffc412d549e9ff5e58cc0c4165b68cfc41a897c64,will-eduardo-leite-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-eduardo-leite-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,3857433689191750929372526494085053375351187588061258674174285931676269992527,Will Eduardo Leite finish in second place in the first round of the 2026 Brazilian presidential election?,OK,0.037,0.062,0.0495,0.025,0.0495,mid,0.062,0.037,14.55,30,2791.24,3809.18,39315.01,78.8,302.64,452.64,39315.01,148975.95,,true,,1782486948259,243f58130bfcf62f6976ae30b0c25353a4f6cf0c
20260626T151548Z:RSO-0137:YES:104,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0137,Brazil Presidential Election First Round: 2nd Place,Brazil Presidential Election First Round: 2nd Place — Helder Barbalho,Helder Barbalho,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_second_place_2026,1365869,0x2366a6b980302d1a20c47d3bf5a2ce1d86a488197b83730554aab7d9c96e72cf,will-helder-barbalho-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-helder-barbalho-finish-in-second-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,106668975761330270515771342419617310966435345191219965467949358265004206634577,Will Helder Barbalho finish in second place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.009,0.0055,0.007,0.0055,mid,0.009,0.002,816,137,18723.65,18723.65,18723.65,246.94,246.94,246.94,18723.65,156641.03,,true,,1782486946641,5d1cad041e331d56fb743505a1950a6a35156b38
20260626T151548Z:RSO-0138:YES:105,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0138,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Renan Santos,Renan Santos,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365894,0xcba20965509d04b5f3ae2c51a221747317aff9387c197ca6d5919e85e5a20ee9,will-renan-santos-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-renan-santos-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,72535696429445050612666657960056103058476328640415986990291437131287448661718,Will Renan Santos finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,2356.3,1549.7,74854.3,74854.3,74854.3,1729.69,1729.69,1729.69,74854.3,394939.44,,true,,1782486946731,449edc1683849251a11d23b2af7c8954c42ea92f
20260626T151548Z:RSO-0139:YES:106,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0139,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Ronaldo Caiado,Ronaldo Caiado,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365896,0x3dbbbe0f8e69b1aee0092e1eca397b24c954c00ecc54995035a8683201ad26aa,will-ronaldo-caiado-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-ronaldo-caiado-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,88578465272411624227946968556355768244846251347974013830272507870143623656581,Will Ronaldo Caiado finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.002,0.003,0.0025,0.001,0.0025,mid,0.003,0.002,1023.56,1743.36,19410.61,19410.61,19410.61,9262.47,9382.47,10570.95,19410.61,347636.83,,true,,1782486948184,e670d6253fc230abca8cb001c5444229217755ca
20260626T151548Z:RSO-0140:YES:107,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0140,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Romeu Zema,Romeu Zema,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365897,0x7452216a57a3bef85439820c7bb421fa38e5a5ecff8c43658de515c1df70151e,will-romeu-zema-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-romeu-zema-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,90180475101756729089570182362261460642819230033481570755127033507477996050412,Will Romeu Zema finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.001,0.002,0.0015,0.001,0.0015,mid,0.002,0.001,7237.43,413.13,7237.43,7237.43,7237.43,555.2,614.7,1067.7,7237.43,220500.05,,true,,1782486914785,a95b5313f4f212bf89ed595f2d222ce4dcd860e4
20260626T151548Z:RSO-0141:YES:108,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0141,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Flávio Bolsonaro,Flávio Bolsonaro,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365895,0x6be36f266340255dd19e09482da15b256ec51bd478309d667495645fde253a22,will-flvio-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-flvio-bolsonaro-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,72105519990658117217601472036918871987045329443196791013027800715032836032517,Will Flávio Bolsonaro finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.014,0.029,0.0215,0.015,0.0215,mid,0.029,0.014,217,169.75,272,36081,36081,259.75,264.75,264.75,36081,406699.14,,true,,1782486946853,721b97496313dea25fa24b7eeb518c4ffda69e13
20260626T151548Z:RSO-0142:YES:109,20260626T151548Z,2026-06-26T15:15:48Z,RSO-0142,Brazil Presidential Election First Round: 3rd Place,Brazil Presidential Election First Round: 3rd Place — Fernando Haddad,Fernando Haddad,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_third_place_2026,1365890,0xacc4e526a8c6f718b80ac7f559157b5197f040fb4505a7188a6315ab208f9e36,will-fernando-haddad-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-fernando-haddad-finish-in-third-place-in-the-first-round-of-the-2026-brazilian-presidential-election,YES,68900789111688395688502786616903396723989073762161917546372882449576813191849,Will Fernando Haddad finish in third place in the first round of the 2026 Brazilian presidential election?,OK,0.02,0.026,0.023,0.006,0.023,mid,0.026,0.02,146.6,28.5,7792.69,197898.64,197898.64,4459.96,9233.6,12370.12,197898.64,398377.1,,true,,1782486948683,fe15b27b8937b99f7844734fa8716d7cd2d470b8
